NODEID,x,y
S9B2RPFH3,306264.9410449456,2769571.433030688
S9BE7PFSR,306630.78397267306,2769880.7369542224
S9BGMPFSP,306708.2980140152,2769878.7560182484
S9BMEPFSC,306861.18300327245,2769868.273036105
S9BE3PFSC,306626.24998488475,2769868.503035349
S9C63PGPV,307394.74513952946,2770813.1529896054
S9BN1PG5V,306880.73501577176,2770236.9178808066
S9BQ0PGCJ,306943.95600542496,2770449.8950009765
S9BVNPGCD,307125.71105717577,2770444.770013115
S9C1FPGCN,307246.21816022426,2770453.938139627
S9BMUPGD1,306875.7669516175,2770464.6579567483
S9C8QPHTU,307479.61104180716,2771963.7339519016
S9C15PH8A,307236.47903583624,2771337.633115535
S9BVXPH85,307134.91611128766,2771332.8930286216
S9CBAPH8M,307561.99199881393,2771348.6360053658
S9CUEPH7D,308109.32304328465,2771309.4429944702
S9CWMPH88,308181.15608129476,2771335.6770500205
S9CGQPH4A,307736.033962526,2771209.893999773
S9D7APHGG,308457.41121119057,2771600.502970078
S9D24PH7P,308291.2560217234,2771319.247026927
S9D9BPH9T,308522.36103647575,2771386.5920417546
S9D2HPH7P,308305.15211313067,2771318.8849749463
S9D8FPHCR,308494.2569888546,2771481.2040416957
S9D8RPHD5,308505.097972384,2771492.8979746955
S9D8WPHGL,308509.9450758884,2771604.3900495498
S9C8FPJ1E,307470.9650912942,2772142.3380495845
S9C8RPJ5X,307480.3039579895,2772287.1800178518
S9D8VPHJU,308508.42801699595,2771675.6990175517
S9H5FPJBC,312494.3999970804,2772460.2619520393
S9GRUPJQB,312123.2820482702,2772875.152979186
S9HE8PJ1D,312775.2394090589,2772141.1483455026
S9H7NPJ3L,312565.2741207176,2772212.4520150186
S95TCPLC3,300908.1097780764,2774531.0120027387
S963PPLPN,301174.8310408795,2774902.019014546
S9BCFPM27,306574.84497863305,2775238.9950312367
S9BK2PLLF,306785.57998435653,2774799.2280328134
S9BJ8PLLL,306760.1149863196,2774803.848045924
S9BQTPLK2,306970.68107894156,2774753.7659787233
S9BP4PLEP,306915.8460121722,2774615.5039746673
S9C30PLAH,307295.233999424,2774481.5439932076
S9C2PPL9F,307287.0151310256,2774446.7030057907
S9CLGPLG3,307855.9160313406,2774659.5479884394
S9CW1PLG2,308160.2629814766,2774658.068045071
S9CJ5PLA6,307780.9570046027,2774469.834028574
S9BL3PL5L,306818.7259961252,2774323.98602674
S9BNUPL5D,306907.838973217,2774316.9990176503
S9CUGPLCM,308111.9609886004,2774549.2209610557
S9CU6PL6R,308101.2390310682,2774361.5060078804
S9CUAPL4G,308105.780981216,2774288.5169988116
S9CXBPL2G,308202.70896788186,2774224.5030306103
S9CVNPKLW,308149.3211693586,2773790.484026576
S9D0VPKTM,308252.1940226975,2774005.0360134584
S9D9BPK4H,308522.7879895801,2773265.3800212517
S9DD4PK6J,308643.2089584755,2773329.955995858
S9BVJPJP8,307121.58595045307,2772840.4060092173
S9C13PJRB,307234.32001485105,2772906.9919913136
S9BUQPJQV,307096.0211126721,2772892.623986039
S9BUEPJUX,307085.3339861353,2773023.4960283404
S9C3QPJSP,307319.4732183849,2772951.0350266886
S9BXEPJTM,307181.8301727838,2772981.307049834
S9BR9PJQS,306984.74118089885,2772889.8088724767
S9BUDPJT5,307084.7310456621,2772965.1799833495
S9DHCPKB6,308780.09024763777,2773477.9519702992
S9DE4PK9L,308675.5429546044,2773428.1810345473
S9G42PJDC,311425.9030077711,2772523.6100058453
S9GC6PJEX,311686.05898765253,2772574.642994536
S9GKKPJKT,311922.86507455306,2772730.874966909
S9GL8PJQQ,311943.88403473934,2772887.9918655576
S9GH0PJM9,311839.3070562457,2772777.47197042
S9C3UPKAN,307323.58701746346,2773461.5920350165
S9ADWPKPQ,305597.2769746688,2773880.4019800094
S9DF8PK2U,308712.0291235339,2773211.9191274303
S9DEQPJLF,308695.7959670282,2772750.8370121564
S9DASPJAF,308569.20604162774,2772431.0900159297
S9DHGPJGD,308783.4630373618,2772620.9050106215
S9DD0PJP5,308639.5640200251,2772836.6599532943
S9DEXPJTX,308702.5630370233,2772991.104957633
S9BNAPHRH,306889.39611365367,2771888.8439833084
S9BN5PHT6,306884.7865684696,2771942.0770429755
S9BHSPHRM,306745.37400729116,2771893.288999969
S9BN9PHUP,306888.4892217284,2771990.8430270776
S9BNGPHP6,306896.03497730946,2771813.676040413
S9C6GPHUX,307407.7099606822,2771999.095013048
S9BKBPH4L,306794.59803115187,2771219.76296541
S9BE4PGXK,306627.8319617438,2771059.292044532
S9DBHPHQX,308593.00200216897,2771871.3050344875
S9D8LPHTC,308499.8479939309,2771947.756985964
S9B7MPHGT,306420.439993113,2771611.044020779
S9BNFPHLC,306894.3210593231,2771724.5439828616
S9BN9PHP6,306888.18998244713,2771813.926019678
S9BTMPH7U,307060.239970699,2771324.394040042
S9B7LPHG7,306419.70501197677,2771591.5420313673
S9BJAPHCG,306761.1939826466,2771472.0439771344
S9DEBPJ33,308682.2559790688,2772195.118017115
S9ED9PJN8,309672.2800356268,2772808.1389999376
S9E9MPJKB,309557.12001489196,2772715.286983375
S9DHPPJ54,308790.24396196724,2772259.7599615203
S9DQPPJ99,309014.49700639106,2772393.117971875
S9DXJPJFA,309233.2262704447,2772586.161477916
S9CGMPH0V,307732.3530330228,2771101.463962389
S9CGLPH0E,307732.0300427301,2771086.320957751
S9CGHPGUC,307728.4280266008,2770956.3230155106
S9CGGPGU0,307728.072134749,2770943.692011394
S9BW0PH7V,307135.8931150077,2771325.4120298433
S9BRQPH7E,306999.667023632,2771309.9549862975
S9BHFPH0H,306734.9429602384,2771089.299008386
S96P6PH8A,301797.77096545143,2771338.23104183
S962KPHCP,301138.5283869066,2771478.6308735954
S962QPHD4,301143.797981353,2771492.0929557555
S9616PH9V,301093.1920202468,2771389.4949968685
S95WSPHCL,301017.4299635527,2771475.776009645
S98LJPGT7,303761.7359738615,2770918.6150414813
S9740PH67,302208.1339555709,2771271.464115014
S96V8PH74,301991.3549499943,2771299.5610267404
S98XRPGR9,304120.4939767646,2770857.018044962
S98XSPGQF,304121.36998556054,2770830.925959179
S98SJPGRG,303953.3319930537,2770863.553951374
S991GPGMU,304175.7980084239,2770748.1660306375
S995XPGQ4,304318.93596839276,2770819.9389693937
S991KPGT0,304178.64295137237,2770911.7470481317
S999QPGQR,304440.10314780736,2770840.6320240647
S9BA6PGV5,306501.6510115047,2770981.4790351074
S9B2VPGK3,306268.9230065921,2770659.3830371513
S9B01PGR4,306176.59802705824,2770851.732974331
S9BCKPGS2,306578.5770185192,2770882.22801867
S9B36PGD0,306277.9380373282,2770463.6720298575
S9BFDPGD7,306668.72802083625,2770470.940985894
S9B2TPGDF,306266.68303318444,2770479.4040227924
S9BBCPGW9,306540.0622575194,2771017.1130290674
S9B3JPGXR,306289.3350093917,2771065.274951344
S9B33PGVW,306274.33996026724,2771005.92302845
S9AU7PGR6,306055.1299985587,2770853.6569729988
S9BMAPFJG,306857.35009165574,2769616.3670226866
S9BMNPFJ9,306870.06498761417,2769608.9820428654
S9BTJPFGF,307057.7469870579,2769550.569959694
S9C4GPFFP,307343.5021400684,2769527.1290474236
S9BTHPFCW,307056.3262591574,2769437.579102588
S9BENPFD6,306646.11007559835,2769445.806990512
S9BB3PFA0,306530.60814582155,2769343.559036208
S9B46PF71,306309.82099118945,2769249.1610228443
S9B41PF7D,306304.44598372106,2769261.070030253
S9B2RPFGA,306264.54336615436,2769545.999001987
S9B65PFDL,306373.1180778129,2769459.8249584334
S9B2BPFH3,306250.4049519798,2769571.21201288
S9B2SPFJM,306265.91200881737,2769621.379970489
S9BGPPFXC,306710.541904724,2770028.1080387263
S9BNHPG9X,306896.8451061327,2770367.212024552
S9BMEPFSM,306861.2560967952,2769876.9930433794
S9BMDPFP1,306860.29198261746,2769761.466047077
S9BMTPFSC,306874.66099303,2769868.0249646367
S9BMJPG5V,306865.1920285125,2770236.799045985
S9BTQPG5T,307063.2109689791,2770234.6287864246
S9BN1PG5L,306880.66322202457,2770228.533973752
S9BP6PGAW,306917.16416625143,2770398.2339965147
S9BMUPGCK,306875.46296173957,2770451.3000450763
S9C4WPGC8,307358.06199497747,2770440.067954984
S9C4XPGCK,307358.23898726754,2770450.898965349
S9BK1PGD3,306784.26302650647,2770467.2440485964
S9C8LPHUL,307475.75802297494,2771988.2830295633
S9CUNPH68,308117.5049616673,2771272.166012871
S9CGNPH1V,307733.2080127104,2771132.9439725885
S9D24PH6U,308291.6880381006,2771291.828021681
S9D9WPH9S,308541.4450247141,2771386.303007613
S9D9DPH7Q,308524.4319731239,2771320.4320344627
S9D6VPH7N,308444.5600254241,2771317.6399573083
S9D2HPH4V,308304.82596754644,2771229.3479519375
S9D8UPHCW,308507.7099768634,2771485.648986424
S9D92PHBP,308513.58300532197,2771447.4180210372
S9DE9PHFN,308680.66999668005,2771574.463048957
S9D9WPHGP,308541.6869543588,2771606.982957889
S9D8WPHJD,308510.05702813,2771661.2460285854
S9C7VPJ4T,307453.0700082796,2772251.044047419
S9C7UPJ1A,307451.79800805775,2772138.2629912887
S9C7QPJ5T,307447.70698374126,2772283.20701689
S9C83PJAB,307458.7440433653,2772427.1369577115
S9D9VPHK4,308540.61119035585,2771684.1700251075
S9H5VPJ24,312508.6440124125,2772163.983016758
S9H6BPJ1R,312522.47200133436,2772153.2139828578
S9669PLK7,301256.8419610822,2774759.4130107025
S960WPM0H,301085.492023106,2775185.1209777314
S9BBBPM30,306538.27697378246,2775263.9529884057
S9BDJPM0R,306609.58099396946,2775193.0799915562
S9BG4PLSA,306691.41303745576,2774986.309000169
S9BBSPM27,306554.15398253733,2775239.052965532
S9BHUPLLN,306747.5730872689,2774806.1240031277
S9BRNPLN4,306998.00498852384,2774852.1320447125
S9BN3PLD5,306882.99296503747,2774565.116032451
S9BMTPLDC,306875.1329611381,2774572.119998822
S9BW6PLC0,307141.86302249704,2774528.2340001767
S9BL3PL5T,306818.71798991447,2774331.018018008
S9CA8PLLH,307527.29395203566,2774801.304048552
S9CWBPLFV,308170.4139791553,2774653.032990545
S9CVDPLHQ,308141.11395340104,2774712.4870147896
S9CWPPLH8,308182.2782412125,2774696.122996223
S9C7QPLF8,307447.4230164089,2774632.3019571966
S9BKRPL5L,306808.66299947957,2774323.89199498
S9BNVPL58,306908.1940777461,2774311.643025385
S9CVUPLF3,308155.9210063437,2774627.1139580724
S9CVWPL7U,308157.770972048,2774395.7899922216
S9D14PL1A,308259.3931635535,2774186.1629800936
S9CVTPKJN,308154.6190283625,2773717.575012661
S9D24PKU0,308291.62798925873,2774015.7149510267
S9D02PKWU,308225.9669504743,2774108.534023239
S9DDAPK65,308649.34296574397,2773317.032027611
S9DGFPK7D,308750.5489688994,2773357.3879549718
S9BVXPJMS,307134.22598995094,2772793.864989966
S9C0VPJPS,307228.8199673274,2772857.911020002
S9C2LPJRJ,307283.9260768221,2772914.2680455595
S9BV0PJQ1,307103.26613657904,2772864.8220336037
S9BRBPJQC,306986.7299941759,2772875.7219920577
S9BU9PJW2,307081.0170530823,2773058.4909819155
S9C3WPJRR,307325.4810441986,2772921.19297408
S9C4BPJST,307338.33850305685,2772954.780884591
S9C2TPK04,307290.40196460125,2773123.978969795
S9BX7PJVE,307174.1910209062,2773037.5649711015
S9BKVPJPX,306812.8900095234,2772863.283010941
S9BU4PJUW,307076.0939929041,2773022.0470032943
S9DNHPKCS,308944.5790853226,2773529.7290070923
S9DNRPKCG,308953.08798686025,2773520.109042852
S9FUQPJB1,311191.925002925,2772449.186024387
S9GBXPJEN,311678.9660112759,2772566.1410069186
S9GDUPJH3,311739.83000342693,2772643.3900058367
S9GN1PJGG,312001.14497831016,2772624.222044458
S9GQHPJPH,312080.813153513,2772848.971013476
S9GHWPJLD,311869.40704249794,2772748.7910338985
S9GGBPJL5,311818.35403955,2772741.256995904
S9C4FPKAN,307342.4170061913,2773462.4559970265
S9C2RPK4B,307288.1790313772,2773259.4970353115
S9BWVPK96,307164.26195173484,2773414.3649569643
S9AD3PKQJ,305570.92004559323,2773905.6049710033
S9AAHPKPM,305488.4060136753,2773877.1060050973
S9DMEPK38,308909.9469809242,2773224.418004404
S9DJDPJNW,308812.77612203796,2772830.525959099
S9DE3PJD1,308674.5480034527,2772512.654015863
S9DPSPJPH,308985.9859850475,2772848.7860368285
S9DJ4PJW4,308803.71011044725,2773060.366960189
S9BGNPHR5,306709.3530468377,2771876.857014048
S9BN0PHUN,306879.95492818445,2771990.0420047287
S9BEXPHRG,306654.51597404864,2771887.7189628426
S9BN8PHV4,306887.25091023557,2772004.4250166025
S9BNFPHMJ,306895.07822516735,2771761.6269653044
S9C6CPHVN,307403.9910427007,2772022.4939913964
S9BK0PH6M,306783.83099730144,2771284.8780439184
S9DCBPHR6,308619.0489810521,2771877.873021425
S9D8SPHTE,308506.0440886137,2771949.683006496
S9B40PHGU,306303.84997218224,2771612.471041107
S9BPXPHMJ,306942.359992549,2771761.74398883
S9BRPPH7M,306998.6772198094,2771317.387984799
S9B3TPHG9,306298.47799407755,2771593.0240440727
S9BJ9PHAL,306761.07203163696,2771412.4009966534
S9DEKPJ38,308690.87596996105,2772199.9690447445
S9EC5PJL6,309636.286031028,2772742.2610313697
S9F6MPJTJ,310484.7369536263,2772978.083954994
S9EC6PJJ7,309637.35599772516,2772678.589987023
S9DVMPJC6,309172.3010111685,2772486.105045347
S9E2PPJJ1,309334.66801317706,2772673.07195761
S9EB4PJMK,309603.3501064639,2772787.491982371
S9CJAPH1V,307786.02997580176,2771133.4720316413
S9CJFPH1K,307791.06797904917,2771122.790044137
S9CJCPGUB,307787.94398723997,2770954.600992894
S9CJCPGTW,307787.57769541297,2770942.029988673
S9CGEPGQV,307725.2549981552,2770845.4239792805
S9BP6PH74,306917.58098950854,2771300.41797973
S9BARPGVF,306521.0809900914,2770990.774982405
S96JMPH9W,301652.1657919934,2771390.152012444
S970JPH64,302097.5019996893,2771268.0169720957
S96P3PH4M,301794.1979097745,2771221.317031549
S96P8PH8V,301800.0019589053,2771357.0940261106
S966PPHC0,301270.3920249194,2771456.0020492673
S9626PHBH,301125.7150030206,2771440.6520214365
S96G0PHB1,301567.1930456866,2771425.270047333
S962UPHDD,301147.196377772,2771500.7819442227
S961PPHDG,301110.96496875683,2771503.9709816314
S95X0PH6J,301024.0909522074,2771282.136039123
S95SVPH51,300892.7880468761,2771232.697006063
S95WFPHC8,301006.55196718255,2771464.018031631
S98LJPGSQ,303761.21197799285,2770904.5329501084
S98M7PGT0,303782.92508285213,2770912.114046337
S98LKPGTK,303762.204070174,2770931.1874337816
S976APH6J,302281.1999949256,2771281.782079261
S96U6PH7C,301957.5350346775,2771307.972045507
S98WRPGRA,304088.95097978844,2770858.3440272985
S98XVPGV4,304124.8690341827,2770980.3949824353
S98XRPGMT,304120.63401422004,2770747.0380030083
S98UJPGQN,304017.51299426286,2770838.29899992
S98S8PGRJ,303943.4329934129,2770865.8540447266
S98SXPGRR,303966.21598861885,2770872.8409530898
S98S2PGR4,303938.05399828084,2770852.5420494135
S991GPGM8,304175.3740155416,2770727.758040915
S99AAPGPV,304457.34895621886,2770813.418045427
S995TPGNA,304315.0629896205,2770762.418995012
S991JPGVG,304177.3720238277,2770991.5530064646
S99DWPGQK,304573.90103550523,2770835.168997663
S9B2UPGGP,306267.8809607048,2770583.072039505
S9AUJPGQC,306065.94500967994,2770828.0059938906
S9BHDPGRF,306732.2840091817,2770863.419986612
S9B33PG6A,306274.27998288104,2770250.0269862115
S9B2SPGD0,306266.1590438342,2770463.9710120554
S9BFDPGCQ,306668.4650320462,2770455.5889735594
S9B2UPGEL,306267.84400762693,2770516.170042983
S9B07PGDJ,306182.7509794057,2770481.998995691
S9B3JPH1H,306289.8769699484,2771120.914049805
S9B34PGXP,306275.4930192588,2771063.353027592
S9AQMPGQE,305940.9789829054,2770830.191987556
S9BMCPFNS,306860.1439881151,2769754.155040803
S9BMPPFJG,306870.16598216357,2769616.2710490357
S9BTFPFKX,307054.65410894016,2769663.2610702687
S9C4FPFG5,307343.16003283695,2769541.441967414
S9BTQPFKX,307064.1571019143,2769663.1148898564
S9C4VPFFM,307356.2900278877,2769525.016981476
S9C4NPFCP,307350.02798376005,2769431.4440258685
S9BTGPFB5,307055.669994966,2769381.468024718
S9C2NPFCR,307286.0181518179,2769433.0282443445
S9BBQPFD9,306551.86004673893,2769449.281005467
S9BEKPF9R,306643.08895895345,2769337.476950882
S9BB9PF9R,306536.5730462878,2769336.7340398086
S9B39PF5D,306281.02504743706,2769196.762032627
S9B4DPF9V,306316.59301184164,2769341.0940337894
S9B3BPF65,306282.1900264767,2769221.4649614226
S9B2PPFDD,306262.82444409165,2769452.651996418
S9B2APFGA,306249.3859731011,2769546.198984016
S9B2CPFKD,306251.8149994097,2769645.5079685324
S9B2APFGQ,306249.935061706,2769559.694699587
S9AWTPFH5,306138.824002954,2769573.1819801494
S9B0VPFKE,306204.7560213708,2769646.4240109255
S9B2UPFLS,306267.32996230636,2769689.770016111
S9BGPPG01,306710.8530895595,2770048.8199554514
S9BKPPG5V,306806.72197571956,2770237.335015786
S9BMFPFXW,306863.05497059046,2770046.376985583
S9BMTPFSM,306874.8070864406,2769876.8000721433
S9BTJPFSA,307057.9169530054,2769865.73295327
S9BMRPFPA,306872.30996714236,2769770.032979359
S9BMHPG5M,306864.99303459184,2770228.7700389726
S9BTPPG5H,307063.0589760313,2770225.4999781162
S9BU2PG5T,307073.8039602918,2770234.7190101566
S9BMWPG0D,306877.87214808894,2770060.9340298567
S9BK0PGCM,306783.98713682377,2770453.401036943
S9C4WPGAH,307357.1650341357,2770385.096002386
S9C5BPGC8,307370.7439865887,2770439.7999919294
S9C5BPGCK,307370.9199789469,2770450.6130022733
S9C8HPHV9,307472.4910072937,2772008.764010745
S9CW3PH5S,308162.9930411777,2771258.337966985
S9CUSPH5T,308122.111966892,2771259.2270254036
S9D25PH4U,308292.7569758896,2771228.472009811
S9DEJPH9S,308689.34323245066,2771385.9880184443
S9DA1PH7S,308544.8340595092,2771321.609005349
S9D9GPH67,308527.45499953337,2771271.0070341495
S9D2JPH4J,308305.5549741212,2771217.708951625
S9D6WPH59,308445.9870693947,2771240.924044781
S9DECPHFB,308683.3350045797,2771563.0189625127
S9DHNPHH0,308790.04909561295,2771615.7700098203
S9DDXPHH1,308670.3499672545,2771617.3589970255
S9D9VPHJM,308540.77900293533,2771669.034031388
S9C7APJ4R,307433.7240231552,2772249.181987373
S9C88PHWX,307463.89606600686,2772062.654961158
S9C7NPJ2E,307446.07418097876,2772173.6239583297
S9C71PJA6,307424.4569717256,2772421.7339539616
S9C8DPJAD,307468.41003544163,2772428.59498703
S9C7APJFC,307433.94710312673,2772587.607032059
S9DD2PHKT,308642.0170095182,2771707.2969652223
S9H34PHV1,312419.92496658314,2772001.1329895295
S9H3LPHUX,312435.32703737187,2771998.6330297287
S9697PL9B,301350.43301094224,2774443.4269886552
S9643PLT1,301186.76996157697,2775008.834963483
S963PPLSA,301174.4390377163,2774986.0049912506
S95X7PM3T,301031.0679342803,2775290.5439516706
S9BAJPM3R,306513.55196648306,2775289.516982792
S9BADPM38,306508.2879755999,2775272.3099845257
S9BDEPM29,306605.1639720743,2775240.6740255943
S9BDXPLVC,306622.2751616127,2775084.399957107
S9BFLPLK6,306676.13904802117,2774757.950035351
S9BFDPLRR,306668.96495784394,2774968.959050036
S9BFKPLKG,306674.8440392282,2774767.9750187583
S9C1HPLJA,307248.31801690726,2774730.436026821
S9BS7PLQ2,307014.7061323073,2774913.951021948
S9BM2PLBS,306849.63001223037,2774522.0449797017
S9BLTPLC0,306842.3540091492,2774527.947049296
S9BL3PL8P,306818.74610882474,2774422.800004479
S9BKRPL5T,306808.6551931819,2774331.004986147
S9C42PLP5,307329.4979605325,2774885.462034459
S9D0BPLGH,308234.9390266776,2774673.5100289662
S9CX2PLH4,308193.8270374316,2774692.0080465493
S9CPCPLL8,307947.6959970447,2774791.884976038
S9CWXPLHM,308190.85712688795,2774709.0940181655
S9AWPPL94,306135.018973322,2774436.081001343
S9CXBPL8S,308202.56022340205,2774425.852036796
S9D2UPL03,308316.04496242374,2774146.5750283916
S9CVVPKFM,308156.26900988375,2773620.934007011
S9D4LPKV0,308371.2010129783,2774047.5660205325
S9DHBPK7D,308778.19615180173,2773357.459952917
S9BWEPJL5,307149.26023463643,2772740.6249837326
S9C0FPJNA,307214.2382242685,2772810.1601181664
S9BV7PJP7,307110.6659586571,2772838.694979924
S9BS1PJPH,307008.73200803297,2772849.516980361
S9BQAPJQ6,306954.0460187492,2772870.5460043713
S9BU4PJX3,307075.4551236697,2773090.5640347083
S9C4GPJRV,307343.2506298542,2772924.5739286756
S9C4LPJMJ,307347.6860635407,2772786.3181716013
S9C3EPK09,307309.6610484989,2773128.6160286604
S9C2PPK11,307286.41813860094,2773152.556029891
S9BX2PJWG,307169.1830896831,2773071.615022281
S9BKGPJPV,306799.8180192787,2772861.331975822
S9BKWPJPG,306813.85302471044,2772848.196029004
S9BTXPJW0,307070.75996151956,2773055.934954979
S9DU0PKDD,309119.8380298038,2773549.2229955182
S9DM5PKE9,308900.9069792831,2773577.0550240865
S9DRKPKCQ,309042.4710092554,2773528.1370436302
S9FQEPJA7,311053.9399919864,2772422.719988709
S9G9NPJCS,311605.9421184167,2772506.1430352232
S9GS7PJE0,312134.16725102445,2772543.951823957
S9GKSPJJV,311929.44100162905,2772701.3939548037
S9GMLPJG6,311987.9780146382,2772613.675960517
S9GKGPJJD,311919.57624021004,2772684.7349654445
S9C3SPK6V,307321.51903323625,2773341.2449596873
S9BPJPKJT,306929.16175639274,2773723.290997022
S9C2KPK1T,307282.43301415636,2773179.5439914404
S9C3BPK4F,307306.87911687774,2773263.1269936855
S9BRTPK5X,307002.26204012474,2773310.739001723
S9A41PKQF,305280.9980174659,2773903.0360266236
S9AERPKQN,305624.3110228954,2773910.1270016897
S99U5PKPN,305028.8820160041,2773878.030049976
S9A3TPKPN,305274.8729614327,2773877.6639602967
S9DPTPJXH,308986.6410365587,2773105.5350492103
S9DMKPJS1,308914.2269603614,2772928.5610349695
S9DHNPJG3,308789.6502431135,2772610.933039226
S9DSPPJWW,309078.3749859375,2773086.496972064
S9DMAPJXC,308905.1700029874,2773100.395978924
S9BCRPHQV,306584.9770386152,2771868.9979901835
S9BMXPHV4,306878.56501658907,2772003.840993708
S9BCRPHRB,306584.2390262722,2771882.822979936
S9BN3PHWJ,306883.0709714374,2772050.2639811905
